,Month,Day,Start Time,End Time,Operating Hours
703,2023-05,2023-05-20,2023-05-20 05:40:00,2023-05-20 19:00:00,13.333333333333334
704,2023-05,2023-05-21,2023-05-21 05:35:00,2023-05-21 19:05:00,13.5
705,2023-05,2023-05-22,2023-05-22 05:30:00,2023-05-22 18:30:00,13.0
706,2023-05,2023-05-23,2023-05-23 05:30:00,2023-05-23 19:10:00,13.666666666666666
707,2023-05,2023-05-24,2023-05-24 05:30:00,2023-05-24 19:20:00,13.833333333333334
708,2023-05,2023-05-25,2023-05-25 05:25:00,2023-05-25 18:20:00,12.916666666666666
709,2023-05,2023-05-26,2023-05-26 05:35:00,2023-05-26 19:10:00,13.583333333333334
710,2023-05,2023-05-27,2023-05-27 05:30:00,2023-05-27 19:10:00,13.666666666666666
711,2023-05,2023-05-28,2023-05-28 05:35:00,2023-05-28 19:15:00,13.666666666666666
712,2023-05,2023-05-29,2023-05-29 05:40:00,2023-05-29 19:25:00,13.75
713,2023-05,2023-05-30,2023-05-30 05:35:00,2023-05-30 19:00:00,13.416666666666666
714,2023-05,2023-05-31,2023-05-31 05:25:00,2023-05-31 19:25:00,14.0
715,2023-06,2023-06-01,2023-06-01 05:25:00,2023-06-01 19:15:00,13.833333333333334
716,2023-06,2023-06-02,2023-06-02 05:25:00,2023-06-02 18:25:00,13.0
717,2023-06,2023-06-03,2023-06-03 05:20:00,2023-06-03 18:40:00,13.333333333333334
718,2023-06,2023-06-04,2023-06-04 05:35:00,2023-06-04 19:10:00,13.583333333333334
719,2023-06,2023-06-05,2023-06-05 05:30:00,2023-06-05 19:25:00,13.916666666666666
720,2023-06,2023-06-06,2023-06-06 05:30:00,2023-06-06 19:30:00,14.0
721,2023-06,2023-06-07,2023-06-07 05:20:00,2023-06-07 19:05:00,13.75
722,2023-06,2023-06-08,2023-06-08 05:25:00,2023-06-08 19:20:00,13.916666666666666
723,2023-06,2023-06-09,2023-06-09 05:30:00,2023-06-09 18:25:00,12.916666666666666
724,2023-06,2023-06-10,2023-06-10 05:30:00,2023-06-10 18:50:00,13.333333333333334
725,2023-06,2023-06-11,2023-06-11 05:25:00,2023-06-11 19:20:00,13.916666666666666
726,2023-06,2023-06-12,2023-06-12 05:25:00,2023-06-12 19:15:00,13.833333333333334
727,2023-06,2023-06-13,2023-06-13 05:30:00,2023-06-13 19:20:00,13.833333333333334
728,2023-06,2023-06-14,2023-06-14 05:30:00,2023-06-14 19:20:00,13.833333333333334
729,2023-06,2023-06-15,2023-06-15 05:20:00,2023-06-15 19:15:00,13.916666666666666
730,2023-06,2023-06-16,2023-06-16 05:25:00,2023-06-16 19:15:00,13.833333333333334
731,2023-06,2023-06-17,2023-06-17 05:25:00,2023-06-17 19:15:00,13.833333333333334
732,2023-06,2023-06-18,2023-06-18 05:30:00,2023-06-18 18:25:00,12.916666666666666
733,2023-06,2023-06-19,2023-06-19 05:30:00,2023-06-19 19:35:00,14.083333333333334
734,2023-06,2023-06-20,2023-06-20 05:30:00,2023-06-20 19:25:00,13.916666666666666
735,2023-06,2023-06-21,2023-06-21 05:25:00,2023-06-21 19:30:00,14.083333333333334
736,2023-06,2023-06-22,2023-06-22 05:25:00,2023-06-22 19:25:00,14.0
737,2023-06,2023-06-23,2023-06-23 05:25:00,2023-06-23 19:35:00,14.166666666666666
738,2023-06,2023-06-24,2023-06-24 05:35:00,2023-06-24 19:20:00,13.75
739,2023-06,2023-06-25,2023-06-25 05:35:00,2023-06-25 18:30:00,12.916666666666666
740,2023-06,2023-06-26,2023-06-26 05:30:00,2023-06-26 19:30:00,14.0
741,2023-06,2023-06-27,2023-06-27 05:35:00,2023-06-27 19:20:00,13.75
742,2023-06,2023-06-28,2023-06-28 05:25:00,2023-06-28 18:25:00,13.0
743,2023-06,2023-06-29,2023-06-29 05:35:00,2023-06-29 18:40:00,13.083333333333334
744,2023-06,2023-06-30,2023-06-30 05:40:00,2023-06-30 18:40:00,13.0
745,2023-07,2023-07-01,2023-07-01 05:40:00,2023-07-01 19:25:00,13.75
746,2023-07,2023-07-02,2023-07-02 05:25:00,2023-07-02 19:20:00,13.916666666666666
747,2023-07,2023-07-03,2023-07-03 05:40:00,2023-07-03 19:30:00,13.833333333333334
748,2023-07,2023-07-04,2023-07-04 05:35:00,2023-07-04 18:20:00,12.75
749,2023-07,2023-07-05,2023-07-05 05:40:00,2023-07-05 18:30:00,12.833333333333334
750,2023-07,2023-07-06,2023-07-06 05:40:00,2023-07-06 18:45:00,13.083333333333334
751,2023-07,2023-07-07,2023-07-07 05:35:00,2023-07-07 18:45:00,13.166666666666666
752,2023-07,2023-07-08,2023-07-08 05:35:00,2023-07-08 18:25:00,12.833333333333334
753,2023-07,2023-07-09,2023-07-09 05:40:00,2023-07-09 19:05:00,13.416666666666666
754,2023-07,2023-07-10,2023-07-10 05:45:00,2023-07-10 19:00:00,13.25
755,2023-07,2023-07-11,2023-07-11 05:35:00,2023-07-11 19:25:00,13.833333333333334
756,2023-07,2023-07-12,2023-07-12 05:45:00,2023-07-12 19:30:00,13.75
757,2023-07,2023-07-13,2023-07-13 05:45:00,2023-07-13 18:55:00,13.166666666666666
758,2023-07,2023-07-14,2023-07-14 05:40:00,2023-07-14 18:35:00,12.916666666666666
759,2023-07,2023-07-15,2023-07-15 05:35:00,2023-07-15 18:35:00,13.0
760,2023-07,2023-07-16,2023-07-16 05:45:00,2023-07-16 19:30:00,13.75
761,2023-07,2023-07-17,2023-07-17 05:45:00,2023-07-17 18:40:00,12.916666666666666
762,2023-07,2023-07-18,2023-07-18 05:50:00,2023-07-18 18:35:00,12.75
763,2023-07,2023-07-19,2023-07-19 05:45:00,2023-07-19 18:35:00,12.833333333333334
764,2023-07,2023-07-20,2023-07-20 05:40:00,2023-07-20 18:50:00,13.166666666666666
765,2023-07,2023-07-21,2023-07-21 05:45:00,2023-07-21 18:30:00,12.75
766,2023-07,2023-07-22,2023-07-22 05:50:00,2023-07-22 18:30:00,12.666666666666666
767,2023-07,2023-07-23,2023-07-23 05:50:00,2023-07-23 18:30:00,12.666666666666666
768,2023-07,2023-07-24,2023-07-24 05:55:00,2023-07-24 18:35:00,12.666666666666666
769,2023-07,2023-07-25,2023-07-25 05:50:00,2023-07-25 18:55:00,13.083333333333334
770,2023-07,2023-07-26,2023-07-26 05:55:00,2023-07-26 19:15:00,13.333333333333334
771,2023-07,2023-07-27,2023-07-27 05:50:00,2023-07-27 19:10:00,13.333333333333334
772,2023-07,2023-07-28,2023-07-28 05:45:00,2023-07-28 18:40:00,12.916666666666666
773,2023-07,2023-07-29,2023-07-29 05:55:00,2023-07-29 18:45:00,12.833333333333334
774,2023-07,2023-07-30,2023-07-30 06:00:00,2023-07-30 18:40:00,12.666666666666666
775,2023-07,2023-07-31,2023-07-31 05:50:00,2023-07-31 18:30:00,12.666666666666666
776,2023-08,2023-08-01,2023-08-01 05:45:00,2023-08-01 18:25:00,12.666666666666666
777,2023-08,2023-08-02,2023-08-02 05:55:00,2023-08-02 18:25:00,12.5
778,2023-08,2023-08-03,2023-08-03 05:50:00,2023-08-03 18:25:00,12.583333333333334
779,2023-08,2023-08-04,2023-08-04 06:00:00,2023-08-04 18:45:00,12.75
780,2023-08,2023-08-05,2023-08-05 05:55:00,2023-08-05 19:00:00,13.083333333333334
781,2023-08,2023-08-06,2023-08-06 06:00:00,2023-08-06 19:00:00,13.0
782,2023-08,2023-08-07,2023-08-07 05:55:00,2023-08-07 18:25:00,12.5
783,2023-08,2023-08-08,2023-08-08 06:00:00,2023-08-08 18:25:00,12.416666666666666
784,2023-08,2023-08-09,2023-08-09 05:50:00,2023-08-09 18:25:00,12.583333333333334
785,2023-08,2023-08-10,2023-08-10 05:55:00,2023-08-10 18:25:00,12.5
786,2023-08,2023-08-11,2023-08-11 06:00:00,2023-08-11 19:10:00,13.166666666666666
787,2023-08,2023-08-12,2023-08-12 06:05:00,2023-08-12 19:00:00,12.916666666666666
788,2023-08,2023-08-13,2023-08-13 06:05:00,2023-08-13 18:20:00,12.25
789,2023-08,2023-08-14,2023-08-14 06:00:00,2023-08-14 19:00:00,13.0
790,2023-08,2023-08-15,2023-08-15 06:05:00,2023-08-15 18:20:00,12.25
791,2023-08,2023-08-16,2023-08-16 06:00:00,2023-08-16 18:20:00,12.333333333333334
792,2023-08,2023-08-17,2023-08-17 06:00:00,2023-08-17 18:25:00,12.416666666666666
793,2023-08,2023-08-18,2023-08-18 06:00:00,2023-08-18 18:20:00,12.333333333333334
794,2023-08,2023-08-19,2023-08-19 06:05:00,2023-08-19 18:30:00,12.416666666666666
795,2023-08,2023-08-20,2023-08-20 06:00:00,2023-08-20 18:20:00,12.333333333333334
796,2023-08,2023-08-21,2023-08-21 06:00:00,2023-08-21 18:30:00,12.5
797,2023-08,2023-08-22,2023-08-22 06:05:00,2023-08-22 18:05:00,12.0
798,2023-08,2023-08-23,2023-08-23 06:10:00,2023-08-23 17:45:00,11.583333333333334
799,2023-08,2023-08-24,2023-08-24 06:00:00,2023-08-24 18:20:00,12.333333333333334
800,2023-08,2023-08-25,2023-08-25 06:10:00,2023-08-25 18:15:00,12.083333333333334
801,2023-08,2023-08-26,2023-08-26 06:20:00,2023-08-26 18:20:00,12.0
802,2023-08,2023-08-27,2023-08-27 06:10:00,2023-08-27 18:20:00,12.166666666666666
803,2023-08,2023-08-28,2023-08-28 06:25:00,2023-08-28 18:35:00,12.166666666666666
804,2023-08,2023-08-29,2023-08-29 06:20:00,2023-08-29 18:15:00,11.916666666666666
805,2023-08,2023-08-30,2023-08-30 06:15:00,2023-08-30 18:15:00,12.0
806,2023-08,2023-08-31,2023-08-31 06:40:00,2023-08-31 18:40:00,12.0
807,2023-09,2023-09-01,2023-09-01 06:15:00,2023-09-01 18:15:00,12.0
808,2023-09,2023-09-02,2023-09-02 06:15:00,2023-09-02 18:35:00,12.333333333333334
809,2023-09,2023-09-03,2023-09-03 06:10:00,2023-09-03 18:20:00,12.166666666666666
810,2023-09,2023-09-04,2023-09-04 06:20:00,2023-09-04 18:25:00,12.083333333333334
811,2023-09,2023-09-05,2023-09-05 06:15:00,2023-09-05 18:10:00,11.916666666666666
812,2023-09,2023-09-06,2023-09-06 06:25:00,2023-09-06 18:40:00,12.25
813,2023-09,2023-09-07,2023-09-07 06:15:00,2023-09-07 18:30:00,12.25
814,2023-09,2023-09-08,2023-09-08 06:15:00,2023-09-08 18:25:00,12.166666666666666
815,2023-09,2023-09-09,2023-09-09 06:20:00,2023-09-09 18:25:00,12.083333333333334
816,2023-09,2023-09-10,2023-09-10 06:25:00,2023-09-10 18:25:00,12.0
817,2023-09,2023-09-11,2023-09-11 06:15:00,2023-09-11 18:05:00,11.833333333333334
818,2023-09,2023-09-12,2023-09-12 06:20:00,2023-09-12 18:10:00,11.833333333333334
819,2023-09,2023-09-13,2023-09-13 06:20:00,2023-09-13 18:10:00,11.833333333333334
820,2023-09,2023-09-14,2023-09-14 06:20:00,2023-09-14 18:05:00,11.75
821,2023-09,2023-09-15,2023-09-15 06:15:00,2023-09-15 18:05:00,11.833333333333334
822,2023-09,2023-09-16,2023-09-16 06:30:00,2023-09-16 18:15:00,11.75
823,2023-09,2023-09-17,2023-09-17 06:20:00,2023-09-17 18:00:00,11.666666666666666
824,2023-09,2023-09-18,2023-09-18 06:20:00,2023-09-18 18:15:00,11.916666666666666
825,2023-09,2023-09-19,2023-09-19 06:35:00,2023-09-19 17:45:00,11.166666666666666
826,2023-09,2023-09-20,2023-09-20 06:25:00,2023-09-20 17:40:00,11.25
827,2023-09,2023-09-21,2023-09-21 06:25:00,2023-09-21 18:00:00,11.583333333333334
828,2023-09,2023-09-22,2023-09-22 06:25:00,2023-09-22 18:00:00,11.583333333333334
829,2023-09,2023-09-23,2023-09-23 06:30:00,2023-09-23 18:10:00,11.666666666666666
830,2023-09,2023-09-24,2023-09-24 06:30:00,2023-09-24 18:15:00,11.75
831,2023-09,2023-09-25,2023-09-25 06:25:00,2023-09-25 18:00:00,11.583333333333334
832,2023-09,2023-09-26,2023-09-26 06:25:00,2023-09-26 18:00:00,11.583333333333334
833,2023-09,2023-09-27,2023-09-27 06:25:00,2023-09-27 18:00:00,11.583333333333334
834,2023-09,2023-09-28,2023-09-28 06:30:00,2023-09-28 18:00:00,11.5
835,2023-09,2023-09-29,2023-09-29 06:30:00,2023-09-29 18:00:00,11.5
836,2023-09,2023-09-30,2023-09-30 06:25:00,2023-09-30 17:35:00,11.166666666666666
837,2023-10,2023-10-01,2023-10-01 06:30:00,2023-10-01 17:35:00,11.083333333333334
838,2023-10,2023-10-02,2023-10-02 06:35:00,2023-10-02 17:55:00,11.333333333333334
839,2023-10,2023-10-03,2023-10-03 06:30:00,2023-10-03 17:35:00,11.083333333333334
840,2023-10,2023-10-04,2023-10-04 06:30:00,2023-10-04 18:00:00,11.5
841,2023-10,2023-10-05,2023-10-05 06:30:00,2023-10-05 17:50:00,11.333333333333334
842,2023-10,2023-10-06,2023-10-06 06:35:00,2023-10-06 18:00:00,11.416666666666666
843,2023-10,2023-10-07,2023-10-07 06:40:00,2023-10-07 17:50:00,11.166666666666666
844,2023-10,2023-10-08,2023-10-08 06:40:00,2023-10-08 17:45:00,11.083333333333334
845,2023-10,2023-10-09,2023-10-09 06:30:00,2023-10-09 17:45:00,11.25
846,2023-10,2023-10-10,2023-10-10 06:35:00,2023-10-10 17:40:00,11.083333333333334
847,2023-10,2023-10-11,2023-10-11 06:35:00,2023-10-11 17:50:00,11.25
848,2023-10,2023-10-12,2023-10-12 06:35:00,2023-10-12 17:50:00,11.25
849,2023-10,2023-10-13,2023-10-13 06:35:00,2023-10-13 17:40:00,11.083333333333334
850,2023-10,2023-10-14,2023-10-14 06:40:00,2023-10-14 17:35:00,10.916666666666666
851,2023-10,2023-10-15,2023-10-15 06:40:00,2023-10-15 17:35:00,10.916666666666666
852,2023-10,2023-10-16,2023-10-16 06:40:00,2023-10-16 17:35:00,10.916666666666666
853,2023-10,2023-10-17,2023-10-17 06:45:00,2023-10-17 14:00:00,7.25
854,2023-11,2023-11-01,2023-11-01 07:15:00,2023-11-01 17:15:00,10.0
855,2023-11,2023-11-02,2023-11-02 06:55:00,2023-11-02 17:20:00,10.416666666666666
856,2023-11,2023-11-03,2023-11-03 07:00:00,2023-11-03 17:25:00,10.416666666666666
857,2023-11,2023-11-04,2023-11-04 07:05:00,2023-11-04 17:25:00,10.333333333333334
858,2023-11,2023-11-05,2023-11-05 06:55:00,2023-11-05 17:10:00,10.25
859,2023-11,2023-11-06,2023-11-06 06:55:00,2023-11-06 17:15:00,10.333333333333334
860,2023-11,2023-11-07,2023-11-07 07:10:00,2023-11-07 17:05:00,9.916666666666666
861,2023-11,2023-11-08,2023-11-08 07:00:00,2023-11-08 17:10:00,10.166666666666666
862,2023-11,2023-11-09,2023-11-09 07:05:00,2023-11-09 16:45:00,9.666666666666666
863,2023-11,2023-11-10,2023-11-10 07:05:00,2023-11-10 17:00:00,9.916666666666666
864,2023-11,2023-11-11,2023-11-11 07:00:00,2023-11-11 17:05:00,10.083333333333334
865,2023-11,2023-11-12,2023-11-12 07:00:00,2023-11-12 17:05:00,10.083333333333334
866,2023-11,2023-11-13,2023-11-13 07:10:00,2023-11-13 17:05:00,9.916666666666666
867,2023-11,2023-11-14,2023-11-14 07:00:00,2023-11-14 17:20:00,10.333333333333334
868,2023-11,2023-11-15,2023-11-15 07:10:00,2023-11-15 17:00:00,9.833333333333334
869,2023-11,2023-11-16,2023-11-16 07:10:00,2023-11-16 17:05:00,9.916666666666666
870,2023-11,2023-11-17,2023-11-17 07:05:00,2023-11-17 17:05:00,10.0
871,2023-11,2023-11-18,2023-11-18 07:10:00,2023-11-18 17:05:00,9.916666666666666
872,2023-11,2023-11-19,2023-11-19 07:05:00,2023-11-19 17:05:00,10.0
873,2023-11,2023-11-20,2023-11-20 07:10:00,2023-11-20 17:05:00,9.916666666666666
874,2023-11,2023-11-21,2023-11-21 07:15:00,2023-11-21 17:05:00,9.833333333333334
875,2023-11,2023-11-22,2023-11-22 07:25:00,2023-11-22 17:10:00,9.75
876,2023-11,2023-11-23,2023-11-23 07:05:00,2023-11-23 17:00:00,9.916666666666666
877,2023-11,2023-11-24,2023-11-24 07:20:00,2023-11-24 17:00:00,9.666666666666666
878,2023-11,2023-11-25,2023-11-25 07:15:00,2023-11-25 17:05:00,9.833333333333334
879,2023-11,2023-11-26,2023-11-26 07:10:00,2023-11-26 17:05:00,9.916666666666666
880,2023-11,2023-11-27,2023-11-27 07:10:00,2023-11-27 17:05:00,9.916666666666666
881,2023-11,2023-11-28,2023-11-28 07:15:00,2023-11-28 17:00:00,9.75
882,2023-11,2023-11-29,2023-11-29 07:10:00,2023-11-29 16:55:00,9.75
883,2023-11,2023-11-30,2023-11-30 07:15:00,2023-11-30 17:15:00,10.0
